Mês;Central Regulação;Unidade de saúde;Unidade de saúde/Região;Grupo de exames;Vagas ofertadas;Vagas não preenchidas;Perda primária;Agendamentos cancelados pelo solicitante ou rotina automática;Perda primária sem cancelamentos;Agendamentos;Compareceu;Faltantes;Perda secundária;Tempo médio de espera (Dias)
2026/03;COMPLEXO REGULADOR ESTADUAL CRE;2382474 / HOSPITAL ESTADUAL DE S LUIS DE MONTES BELOS DR GERALDO LANDO;OESTE II;TOMOGRAFIA COMPUTADORIZADA (SEM SEDAÇÃO);660.0;6.0;0.91;6;0.0;654.0;491;119.0;18.2;3.9
2026/03;COMPLEXO REGULADOR ESTADUAL CRE;2382474 / HOSPITAL ESTADUAL DE S LUIS DE MONTES BELOS DR GERALDO LANDO;OESTE II;ULTRASSONOGRAFIA;100.0;2.0;2.0;2;0.0;98.0;54;43.0;43.88;39.77
2026/03;COMPLEXO REGULADOR ESTADUAL CRE;2437783 / HOSPITAL ESTADUAL DE PIRENOPOLIS ERNESTINA LOPES JAIME;PIRENEUS;ANÁLISES CLÍNICAS;53.0;3.0;5.66;3;0.0;50.0;22;28.0;56.0;94.89
2026/03;COMPLEXO REGULADOR ESTADUAL CRE;2437783 / HOSPITAL ESTADUAL DE PIRENOPOLIS ERNESTINA LOPES JAIME;PIRENEUS;DOPPLER;65.0;0.0;0.0;0;0.0;65.0;47;18.0;27.69;27.33
2026/03;COMPLEXO REGULADOR ESTADUAL CRE;2437783 / HOSPITAL ESTADUAL DE PIRENOPOLIS ERNESTINA LOPES JAIME;PIRENEUS;ECOCARDIOGRAFIA TRANSTORACICA;15.0;0.0;0.0;0;0.0;15.0;12;3.0;20.0;31.94
2026/03;COMPLEXO REGULADOR ESTADUAL CRE;2437783 / HOSPITAL ESTADUAL DE PIRENOPOLIS ERNESTINA LOPES JAIME;PIRENEUS;HOLTER;44.0;14.0;31.82;2;27.27;30.0;22;8.0;26.67;1.87
2026/03;COMPLEXO REGULADOR ESTADUAL CRE;2437783 / HOSPITAL ESTADUAL DE PIRENOPOLIS ERNESTINA LOPES JAIME;PIRENEUS;MAPA;44.0;17.0;38.64;1;36.36;27.0;22;5.0;18.52;1.52
2026/03;COMPLEXO REGULADOR ESTADUAL CRE;2437783 / HOSPITAL ESTADUAL DE PIRENOPOLIS ERNESTINA LOPES JAIME;PIRENEUS;RADIOGRAFIA;130.0;0.0;0.0;0;0.0;130.0;90;40.0;30.77;4.85
2026/03;COMPLEXO REGULADOR ESTADUAL CRE;2437783 / HOSPITAL ESTADUAL DE PIRENOPOLIS ERNESTINA LOPES JAIME;PIRENEUS;ULTRASSONOGRAFIA;110.0;22.0;20.0;2;18.18;88.0;32;56.0;63.64;45.89
2026/03;COMPLEXO REGULADOR ESTADUAL CRE;2506661 / HOSPITAL ESTADUAL DOENCAS TROPICAIS DR ANUAR AUAD HDT;CENTRAL;ANÁLISES CLÍNICAS;330.0;27.0;8.18;27;0.0;303.0;206;97.0;32.01;54.47
2026/03;COMPLEXO REGULADOR ESTADUAL CRE;2506661 / HOSPITAL ESTADUAL DOENCAS TROPICAIS DR ANUAR AUAD HDT;CENTRAL;BRONCOSCOPIA;14.0;0.0;0.0;0;0.0;14.0;13;1.0;7.14;12.0
2026/03;COMPLEXO REGULADOR ESTADUAL CRE;2506661 / HOSPITAL ESTADUAL DOENCAS TROPICAIS DR ANUAR AUAD HDT;CENTRAL;COLONOSCOPIA;100.0;4.0;4.0;2;2.0;96.0;60;36.0;37.5;137.94
2026/03;COMPLEXO REGULADOR ESTADUAL CRE;2506661 / HOSPITAL ESTADUAL DOENCAS TROPICAIS DR ANUAR AUAD HDT;CENTRAL;ECOCARDIOGRAFIA TRANSTORACICA;100.0;1.0;1.0;1;0.0;99.0;60;39.0;39.39;115.72
2026/03;COMPLEXO REGULADOR ESTADUAL CRE;2506661 / HOSPITAL ESTADUAL DOENCAS TROPICAIS DR ANUAR AUAD HDT;CENTRAL;ENDOSCOPIA DIGESTIVA ALTA;100.0;6.0;6.0;6;0.0;94.0;49;44.0;46.81;281.76
2026/03;COMPLEXO REGULADOR ESTADUAL CRE;2506661 / HOSPITAL ESTADUAL DOENCAS TROPICAIS DR ANUAR AUAD HDT;CENTRAL;Elastografia;20.0;2.0;10.0;2;0.0;18.0;8;10.0;55.56;0.0
2026/03;COMPLEXO REGULADOR ESTADUAL CRE;2506661 / HOSPITAL ESTADUAL DOENCAS TROPICAIS DR ANUAR AUAD HDT;CENTRAL;RADIOGRAFIA;110.0;0.0;0.0;0;0.0;110.0;67;43.0;39.09;3.28
2026/03;COMPLEXO REGULADOR ESTADUAL CRE;2506661 / HOSPITAL ESTADUAL DOENCAS TROPICAIS DR ANUAR AUAD HDT;CENTRAL;TOMOGRAFIA COMPUTADORIZADA (SEM SEDAÇÃO);154.0;9.0;5.84;9;0.0;145.0;100;45.0;31.03;9.5
2026/03;COMPLEXO REGULADOR ESTADUAL CRE;2506661 / HOSPITAL ESTADUAL DOENCAS TROPICAIS DR ANUAR AUAD HDT;CENTRAL;ULTRASSONOGRAFIA;55.0;1.0;1.82;1;0.0;54.0;21;33.0;61.11;62.67
2026/03;COMPLEXO REGULADOR ESTADUAL CRE;2534967 / HOSPITAL ESTADUAL DE FORMOSA DR CESAR SAAD FAYAD;ENTORNO NORTE;DOPPLER;90.0;1.0;1.11;1;0.0;89.0;58;31.0;34.83;41.0
2026/03;COMPLEXO REGULADOR ESTADUAL CRE;2534967 / HOSPITAL ESTADUAL DE FORMOSA DR CESAR SAAD FAYAD;ENTORNO NORTE;ECOCARDIOGRAFIA TRANSTORACICA;108.0;0.0;0.0;0;0.0;108.0;59;49.0;45.37;172.03
2026/03;COMPLEXO REGULADOR ESTADUAL CRE;2534967 / HOSPITAL ESTADUAL DE FORMOSA DR CESAR SAAD FAYAD;ENTORNO NORTE;TOMOGRAFIA COMPUTADORIZADA (SEM SEDAÇÃO);88.0;12.0;13.64;12;0.0;76.0;60;16.0;21.05;5.07
2026/03;COMPLEXO REGULADOR ESTADUAL CRE;2534967 / HOSPITAL ESTADUAL DE FORMOSA DR CESAR SAAD FAYAD;ENTORNO NORTE;ULTRASSONOGRAFIA;71.0;0.0;0.0;0;0.0;71.0;39;32.0;45.07;52.5
2026/03;COMPLEXO REGULADOR ESTADUAL CRE;2535556 / HOSPITAL ESTADUAL DE JATAI DR SERAFIM DE CARVALHO;SUDOESTE II;BIOPSIA DE TIREOIDE OU PARATIREOIDE-PAFF;34.0;17.0;50.0;5;35.29;17.0;12;5.0;29.41;10.73
2026/03;COMPLEXO REGULADOR ESTADUAL CRE;2535556 / HOSPITAL ESTADUAL DE JATAI DR SERAFIM DE CARVALHO;SUDOESTE II;DOPPLER;60.0;50.0;83.33;0;83.33;10.0;7;3.0;30.0;2.0
2026/03;COMPLEXO REGULADOR ESTADUAL CRE;2535556 / HOSPITAL ESTADUAL DE JATAI DR SERAFIM DE CARVALHO;SUDOESTE II;TOMOGRAFIA COMPUTADORIZADA (SEM SEDAÇÃO);302.0;47.0;15.56;31;5.3;255.0;215;40.0;15.69;3.51
2026/03;COMPLEXO REGULADOR ESTADUAL CRE;2535556 / HOSPITAL ESTADUAL DE JATAI DR SERAFIM DE CARVALHO;SUDOESTE II;ULTRASSONOGRAFIA;339.0;208.0;61.36;77;38.64;131.0;87;44.0;33.59;7.3
2026/03;COMPLEXO REGULADOR ESTADUAL CRE;2535939 / HOSPITAL SAO COTTOLENGO;CENTRAL;CAMPIMETRIA COMPUTADORIZADA OU MANUAL COM GRÁFICO;10.0;0.0;0.0;0;0.0;10.0;9;1.0;10.0;41.67
2026/03;COMPLEXO REGULADOR ESTADUAL CRE;2535939 / HOSPITAL SAO COTTOLENGO;CENTRAL;RETINOGRAFIA COLORIDA BINOCULAR;20.0;0.0;0.0;0;0.0;20.0;13;7.0;35.0;48.08
2026/03;COMPLEXO REGULADOR ESTADUAL CRE;2535939 / HOSPITAL SAO COTTOLENGO;CENTRAL;TOMOGRAFIA COMPUTADORIZADA (SEM SEDAÇÃO);20.0;0.0;0.0;0;0.0;20.0;12;8.0;40.0;280.0
2026/03;COMPLEXO REGULADOR ESTADUAL CRE;2535939 / HOSPITAL SAO COTTOLENGO;CENTRAL;Topografia computadorizada de córnea;20.0;5.0;25.0;5;0.0;15.0;9;6.0;40.0;0.0
2026/03;COMPLEXO REGULADOR ESTADUAL CRE;2535939 / HOSPITAL SAO COTTOLENGO;CENTRAL;ULTRASSONOGRAFIA;10.0;0.0;0.0;0;0.0;10.0;6;4.0;40.0;59.29
2026/03;COMPLEXO REGULADOR MUNICIPAL DE RIO VERDE;2589052 / LABORATORIO RIO VERDE;SUDOESTE I;ANÁLISES CLÍNICAS;856.0;45.0;5.26;5;4.67;811.0;629;182.0;22.44;28.33
2026/03;COMPLEXO REGULADOR MUNICIPAL DE RIO VERDE;2589079 / CAIS DE RIO VERDE;SUDOESTE I;ELETROCARDIOGRAMA;1320.0;14.0;1.06;14;0.0;1301.0;940;60.0;4.61;2.33
2026/03;COMPLEXO REGULADOR MUNICIPAL DE RIO VERDE;2589079 / CAIS DE RIO VERDE;SUDOESTE I;RADIOGRAFIA;1745.0;635.0;36.39;15;35.53;1107.0;918;189.0;17.07;1.52
2026/03;COMPLEXO REGULADOR MUNICIPAL DE RIO VERDE;2589087 / CLINICA RADIOLOGICA DE RIO VERDE;SUDOESTE I;BIOPSIA DE PROSTATA;1.0;0.0;0.0;0;0.0;1.0;0;0.0;0.0;0.0
2026/03;COMPLEXO REGULADOR MUNICIPAL DE RIO VERDE;2589087 / CLINICA RADIOLOGICA DE RIO VERDE;SUDOESTE I;BIOPSIA DE TIREOIDE OU PARATIREOIDE-PAFF;1.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0.0
2026/03;COMPLEXO REGULADOR MUNICIPAL DE RIO VERDE;2589087 / CLINICA RADIOLOGICA DE RIO VERDE;SUDOESTE I;Elastografia;2.0;0.0;0.0;0;0.0;2.0;1;1.0;50.0;0.0
2026/03;COMPLEXO REGULADOR MUNICIPAL DE RIO VERDE;2589087 / CLINICA RADIOLOGICA DE RIO VERDE;SUDOESTE I;RESSONÂNCIA MAGNÉTICA;103.0;1.0;0.97;0;0.97;95.0;88;2.0;2.11;14.77
2026/03;COMPLEXO REGULADOR MUNICIPAL DE RIO VERDE;2589087 / CLINICA RADIOLOGICA DE RIO VERDE;SUDOESTE I;ULTRASSONOGRAFIA;3.0;0.0;0.0;0;0.0;2.0;2;0.0;0.0;21.91
2026/03;COMPLEXO REGULADOR ESTADUAL CRE;2589265 / HOSPITAL ESTADUAL DE ITUMBIARA SAO MARCOS;SUL;ANÁLISES CLÍNICAS;440.0;390.0;88.64;14;85.45;50.0;34;16.0;32.0;1.74
2026/03;COMPLEXO REGULADOR ESTADUAL CRE;2589265 / HOSPITAL ESTADUAL DE ITUMBIARA SAO MARCOS;SUL;COLONOSCOPIA;162.0;62.0;38.27;62;0.0;100.0;69;31.0;31.0;5.44
2026/03;COMPLEXO REGULADOR ESTADUAL CRE;2589265 / HOSPITAL ESTADUAL DE ITUMBIARA SAO MARCOS;SUL;ECOCARDIOGRAFIA TRANSTORACICA;32.0;3.0;9.38;3;0.0;29.0;15;14.0;48.28;193.31
2026/03;COMPLEXO REGULADOR ESTADUAL CRE;2589265 / HOSPITAL ESTADUAL DE ITUMBIARA SAO MARCOS;SUL;ENDOSCOPIA DIGESTIVA ALTA;162.0;28.0;17.28;28;0.0;134.0;109;25.0;18.66;6.66
2026/03;COMPLEXO REGULADOR ESTADUAL CRE;2589265 / HOSPITAL ESTADUAL DE ITUMBIARA SAO MARCOS;SUL;MAMOGRAFIA;110.0;7.0;6.36;7;0.0;103.0;45;58.0;56.31;2.56
2026/03;COMPLEXO REGULADOR ESTADUAL CRE;2589265 / HOSPITAL ESTADUAL DE ITUMBIARA SAO MARCOS;SUL;RADIOGRAFIA;110.0;93.0;84.55;12;73.64;17.0;15;2.0;11.76;0.83
2026/03;COMPLEXO REGULADOR ESTADUAL CRE;2589265 / HOSPITAL ESTADUAL DE ITUMBIARA SAO MARCOS;SUL;TOMOGRAFIA COMPUTADORIZADA (SEM SEDAÇÃO);110.0;17.0;15.45;17;0.0;93.0;53;40.0;43.01;5.7
2026/03;COMPLEXO REGULADOR ESTADUAL CRE;2589265 / HOSPITAL ESTADUAL DE ITUMBIARA SAO MARCOS;SUL;ULTRASSONOGRAFIA;60.0;11.0;18.33;11;0.0;49.0;28;21.0;42.86;47.47
2026/03;COMPLEXO REGULADOR ESTADUAL CRE;2653818 / HOSPITAL ESTADUAL DERMATOLOGIA SANIT COLONIA STA MARTA HDS;CENTRAL;DOPPLER;60.0;0.0;0.0;0;0.0;60.0;42;18.0;30.0;121.67
2026/03;COMPLEXO REGULADOR ESTADUAL CRE;2653818 / HOSPITAL ESTADUAL DERMATOLOGIA SANIT COLONIA STA MARTA HDS;CENTRAL;ULTRASSONOGRAFIA;30.0;1.0;3.33;0;3.33;29.0;9;20.0;68.97;45.75
2026/03;COMPLEXO REGULADOR ESTADUAL CRE;2673932 / CRER CEN EST REAB READ DR HENRIQUE SANTILLO;CENTRAL;ANÁLISES CLÍNICAS;788.0;85.0;10.79;85;0.0;703.0;392;311.0;44.24;65.17
2026/03;COMPLEXO REGULADOR ESTADUAL CRE;2673932 / CRER CEN EST REAB READ DR HENRIQUE SANTILLO;CENTRAL;DOPPLER;22.0;0.0;0.0;0;0.0;22.0;9;13.0;59.09;102.09
2026/03;COMPLEXO REGULADOR ESTADUAL CRE;2673932 / CRER CEN EST REAB READ DR HENRIQUE SANTILLO;CENTRAL;ECOCARDIOGRAFIA DE ESTRESSE;18.0;0.0;0.0;0;0.0;18.0;9;9.0;50.0;175.55
2026/03;COMPLEXO REGULADOR ESTADUAL CRE;2673932 / CRER CEN EST REAB READ DR HENRIQUE SANTILLO;CENTRAL;ECOCARDIOGRAFIA TRANSESOFAGICA;4.0;0.0;0.0;0;0.0;4.0;0;1.0;25.0;431.0
2026/03;COMPLEXO REGULADOR ESTADUAL CRE;2673932 / CRER CEN EST REAB READ DR HENRIQUE SANTILLO;CENTRAL;ECOCARDIOGRAFIA TRANSTORACICA;34.0;0.0;0.0;0;0.0;34.0;27;7.0;20.59;37.24
2026/03;COMPLEXO REGULADOR ESTADUAL CRE;2673932 / CRER CEN EST REAB READ DR HENRIQUE SANTILLO;CENTRAL;ELETROCARDIOGRAMA;18.0;7.0;38.89;3;22.22;11.0;3;8.0;72.73;2.33
2026/03;COMPLEXO REGULADOR ESTADUAL CRE;2673932 / CRER CEN EST REAB READ DR HENRIQUE SANTILLO;CENTRAL;ELETROENCEFALOGRAFIA EM VIGILIA C/ OU S/ FOTO-ESTIMULO - 0211050024;22.0;1.0;4.55;1;0.0;21.0;16;5.0;23.81;51.11
2026/03;COMPLEXO REGULADOR ESTADUAL CRE;2673932 / CRER CEN EST REAB READ DR HENRIQUE SANTILLO;CENTRAL;ELETROENCEFALOGRAMA EM VIGILIA E SONO ESPONTANEO C/ OU S/ FOTOESTIMULO (EEG);9.0;1.0;11.11;1;0.0;8.0;5;3.0;37.5;250.0
2026/03;COMPLEXO REGULADOR ESTADUAL CRE;2673932 / CRER CEN EST REAB READ DR HENRIQUE SANTILLO;CENTRAL;ELETRONEUROMIOGRAFIA;32.0;0.0;0.0;0;0.0;32.0;30;2.0;6.25;841.67
2026/03;COMPLEXO REGULADOR ESTADUAL CRE;2673932 / CRER CEN EST REAB READ DR HENRIQUE SANTILLO;CENTRAL;ESPIROMETRIA COM PROVA BRONCODILATADORA;48.0;2.0;4.17;2;0.0;46.0;24;22.0;47.83;278.52
2026/03;COMPLEXO REGULADOR ESTADUAL CRE;2673932 / CRER CEN EST REAB READ DR HENRIQUE SANTILLO;CENTRAL;POTENCIAL EVOCADO AUDITIVO (BERA);15.0;0.0;0.0;0;0.0;15.0;8;7.0;46.67;172.9
2026/03;COMPLEXO REGULADOR ESTADUAL CRE;2673932 / CRER CEN EST REAB READ DR HENRIQUE SANTILLO;CENTRAL;RADIOGRAFIA;20.0;0.0;0.0;0;0.0;20.0;13;7.0;35.0;1.0
2026/03;COMPLEXO REGULADOR ESTADUAL CRE;2673932 / CRER CEN EST REAB READ DR HENRIQUE SANTILLO;CENTRAL;RESSONÂNCIA MAGNÉTICA;224.0;2.0;0.89;2;0.0;222.0;126;87.0;39.19;256.72
2026/03;COMPLEXO REGULADOR ESTADUAL CRE;2673932 / CRER CEN EST REAB READ DR HENRIQUE SANTILLO;CENTRAL;TOMOGRAFIA COMPUTADORIZADA (COM SEDAÇÃO);20.0;0.0;0.0;0;0.0;20.0;14;6.0;30.0;157.86
2026/03;COMPLEXO REGULADOR ESTADUAL CRE;2673932 / CRER CEN EST REAB READ DR HENRIQUE SANTILLO;CENTRAL;TOMOGRAFIA COMPUTADORIZADA (SEM SEDAÇÃO);470.0;3.0;0.64;3;0.0;467.0;333;134.0;28.69;15.54
2026/03;COMPLEXO REGULADOR ESTADUAL CRE;2673932 / CRER CEN EST REAB READ DR HENRIQUE SANTILLO;CENTRAL;ULTRASSONOGRAFIA;15.0;0.0;0.0;0;0.0;15.0;8;7.0;46.67;13.0
2026/03;COMPLEXO REGULADOR ESTADUAL CRE;2673932 / CRER CEN EST REAB READ DR HENRIQUE SANTILLO;CENTRAL;VIDEOLARINGOSCOPIA;12.0;0.0;0.0;0;0.0;12.0;6;6.0;50.0;137.0
2026/03;COMPLEXO REGULADOR MUNICIPAL DE RIO VERDE;2706148 / LABORTEST LABORATORIO ANALISES CLINICAS;SUDOESTE I;ANÁLISES CLÍNICAS;1381.0;304.0;22.01;7;21.51;1077.0;827;250.0;23.21;28.28
2026/03;COMPLEXO REGULADOR MUNICIPAL DE RIO VERDE;281263 / PROLAB BIOTECNOLOGIA;SUDOESTE I;ANÁLISES CLÍNICAS;987.0;238.0;24.11;2;23.91;749.0;647;102.0;13.62;30.61
2026/03;COMPLEXO REGULADOR MUNICIPAL DE RIO VERDE;2814102 / RIOLAB LABORATORIO;SUDOESTE I;ANÁLISES CLÍNICAS;1092.0;242.0;22.16;4;21.79;850.0;726;124.0;14.59;30.06
2026/03;COMPLEXO REGULADOR MUNICIPAL DE RIO VERDE;2814145 / LABORATORIO DIAGNOSE;SUDOESTE I;ANATOMOPATOLOGICO;318.0;55.0;17.3;5;15.72;262.0;211;51.0;19.47;3.87
2026/03;COMPLEXO REGULADOR MUNICIPAL DE RIO VERDE;2814218 / HOSPITAL DO CANCER DE RIO VERDE;SUDOESTE I;BIOPSIA DE PELE E PARTES MOLES;5.0;5.0;100.0;0;100.0;0.0;0;0.0;0.0;0.0
2026/03;COMPLEXO REGULADOR MUNICIPAL DE RIO VERDE;2814218 / HOSPITAL DO CANCER DE RIO VERDE;SUDOESTE I;COLONOSCOPIA;80.0;1.0;1.25;1;0.0;77.0;52;25.0;32.47;130.92
2026/03;COMPLEXO REGULADOR MUNICIPAL DE RIO VERDE;2814218 / HOSPITAL DO CANCER DE RIO VERDE;SUDOESTE I;DOPPLER;61.0;10.0;16.39;0;16.39;51.0;44;7.0;13.73;118.17
2026/03;COMPLEXO REGULADOR MUNICIPAL DE RIO VERDE;2814218 / HOSPITAL DO CANCER DE RIO VERDE;SUDOESTE I;ENDOSCOPIA DIGESTIVA ALTA;195.0;14.0;7.18;14;0.0;181.0;129;52.0;28.73;151.03
2026/03;COMPLEXO REGULADOR MUNICIPAL DE RIO VERDE;2814218 / HOSPITAL DO CANCER DE RIO VERDE;SUDOESTE I;MAMOGRAFIA;1227.0;415.0;33.82;48;29.91;811.0;605;164.0;20.22;2.2
2026/03;COMPLEXO REGULADOR MUNICIPAL DE RIO VERDE;2814218 / HOSPITAL DO CANCER DE RIO VERDE;SUDOESTE I;PUNÇÃO DE MAMA POR AGULHA GROSSA- PAAG;2.0;0.0;0.0;0;0.0;2.0;0;2.0;100.0;0.0
2026/03;COMPLEXO REGULADOR MUNICIPAL DE RIO VERDE;2814218 / HOSPITAL DO CANCER DE RIO VERDE;SUDOESTE I;RADIOGRAFIA;35.0;25.0;71.43;18;20.0;10.0;0;10.0;100.0;0.0
2026/03;COMPLEXO REGULADOR MUNICIPAL DE RIO VERDE;2814218 / HOSPITAL DO CANCER DE RIO VERDE;SUDOESTE I;ULTRASSONOGRAFIA;1178.0;44.0;3.74;29;1.27;1130.0;859;271.0;23.98;3.48
2026/03;COMPLEXO REGULADOR ESTADUAL CRE;2814382 / POLICLINICA ESTADUAL DA REGIAO DO ENTORNO FORMOSA;ENTORNO NORTE;BIOPSIA DE TIREOIDE OU PARATIREOIDE-PAFF;10.0;1.0;10.0;1;0.0;9.0;5;4.0;44.44;0.0
2026/03;COMPLEXO REGULADOR ESTADUAL CRE;2814382 / POLICLINICA ESTADUAL DA REGIAO DO ENTORNO FORMOSA;ENTORNO NORTE;COLONOSCOPIA;80.0;9.0;11.25;9;0.0;71.0;31;23.0;32.39;162.5
2026/03;COMPLEXO REGULADOR ESTADUAL CRE;2814382 / POLICLINICA ESTADUAL DA REGIAO DO ENTORNO FORMOSA;ENTORNO NORTE;Colposcopia;10.0;1.0;10.0;1;0.0;9.0;6;3.0;33.33;0.0
2026/03;COMPLEXO REGULADOR ESTADUAL CRE;2814382 / POLICLINICA ESTADUAL DA REGIAO DO ENTORNO FORMOSA;ENTORNO NORTE;DENSITOMETRIA OSSEA;114.0;42.0;36.84;42;0.0;72.0;46;26.0;36.11;1.13
2026/03;COMPLEXO REGULADOR ESTADUAL CRE;2814382 / POLICLINICA ESTADUAL DA REGIAO DO ENTORNO FORMOSA;ENTORNO NORTE;DOPPLER;93.0;0.0;0.0;0;0.0;93.0;65;28.0;30.11;0.0
2026/03;COMPLEXO REGULADOR ESTADUAL CRE;2814382 / POLICLINICA ESTADUAL DA REGIAO DO ENTORNO FORMOSA;ENTORNO NORTE;ECOCARDIOGRAFIA TRANSTORACICA;40.0;0.0;0.0;0;0.0;40.0;14;26.0;65.0;164.6
2026/03;COMPLEXO REGULADOR ESTADUAL CRE;2814382 / POLICLINICA ESTADUAL DA REGIAO DO ENTORNO FORMOSA;ENTORNO NORTE;ELETROCARDIOGRAMA;36.0;0.0;0.0;0;0.0;36.0;12;24.0;66.67;137.66
2026/03;COMPLEXO REGULADOR ESTADUAL CRE;2814382 / POLICLINICA ESTADUAL DA REGIAO DO ENTORNO FORMOSA;ENTORNO NORTE;ELETROENCEFALOGRAMA QUANTITATIVO C/MAPEAMENTO (EEG);65.0;36.0;55.38;36;0.0;29.0;10;19.0;65.52;0.0
2026/03;COMPLEXO REGULADOR ESTADUAL CRE;2814382 / POLICLINICA ESTADUAL DA REGIAO DO ENTORNO FORMOSA;ENTORNO NORTE;ELETRONEUROMIOGRAFIA;36.0;0.0;0.0;0;0.0;36.0;16;20.0;55.56;382.0
2026/03;COMPLEXO REGULADOR ESTADUAL CRE;2814382 / POLICLINICA ESTADUAL DA REGIAO DO ENTORNO FORMOSA;ENTORNO NORTE;ENDOSCOPIA DIGESTIVA ALTA;120.0;1.0;0.83;1;0.0;119.0;67;38.0;31.93;184.88
2026/03;COMPLEXO REGULADOR ESTADUAL CRE;2814382 / POLICLINICA ESTADUAL DA REGIAO DO ENTORNO FORMOSA;ENTORNO NORTE;ESPIROMETRIA COM PROVA BRONCODILATADORA;51.0;0.0;0.0;0;0.0;51.0;29;22.0;43.14;116.88
2026/03;COMPLEXO REGULADOR ESTADUAL CRE;2814382 / POLICLINICA ESTADUAL DA REGIAO DO ENTORNO FORMOSA;ENTORNO NORTE;HOLTER;72.0;2.0;2.78;2;0.0;70.0;39;31.0;44.29;29.0
2026/03;COMPLEXO REGULADOR ESTADUAL CRE;2814382 / POLICLINICA ESTADUAL DA REGIAO DO ENTORNO FORMOSA;ENTORNO NORTE;MAMOGRAFIA;105.0;1.0;0.95;1;0.0;104.0;63;41.0;39.42;42.8
2026/03;COMPLEXO REGULADOR ESTADUAL CRE;2814382 / POLICLINICA ESTADUAL DA REGIAO DO ENTORNO FORMOSA;ENTORNO NORTE;MAPA;63.0;0.0;0.0;0;0.0;63.0;26;37.0;58.73;0.0
2026/03;COMPLEXO REGULADOR ESTADUAL CRE;2814382 / POLICLINICA ESTADUAL DA REGIAO DO ENTORNO FORMOSA;ENTORNO NORTE;PUNÇÃO ASPIRATIVA DE MAMA POR AGULHA FINA - PAAF;5.0;3.0;60.0;0;60.0;2.0;1;1.0;50.0;0.0
2026/03;COMPLEXO REGULADOR ESTADUAL CRE;2814382 / POLICLINICA ESTADUAL DA REGIAO DO ENTORNO FORMOSA;ENTORNO NORTE;PUNÇÃO DE MAMA POR AGULHA GROSSA- PAAG;5.0;0.0;0.0;0;0.0;5.0;3;2.0;40.0;0.0
2026/03;COMPLEXO REGULADOR ESTADUAL CRE;2814382 / POLICLINICA ESTADUAL DA REGIAO DO ENTORNO FORMOSA;ENTORNO NORTE;RADIOGRAFIA;115.0;77.0;66.96;2;65.22;38.0;16;22.0;57.89;1.38
2026/03;COMPLEXO REGULADOR ESTADUAL CRE;2814382 / POLICLINICA ESTADUAL DA REGIAO DO ENTORNO FORMOSA;ENTORNO NORTE;TESTE ERGOMÉTRICO;60.0;0.0;0.0;0;0.0;60.0;10;10.0;16.67;132.27
2026/03;COMPLEXO REGULADOR ESTADUAL CRE;2814382 / POLICLINICA ESTADUAL DA REGIAO DO ENTORNO FORMOSA;ENTORNO NORTE;TOMOGRAFIA COMPUTADORIZADA (SEM SEDAÇÃO);152.0;48.0;31.58;48;0.0;104.0;66;38.0;36.54;4.67
2026/03;COMPLEXO REGULADOR ESTADUAL CRE;2814382 / POLICLINICA ESTADUAL DA REGIAO DO ENTORNO FORMOSA;ENTORNO NORTE;ULTRASSONOGRAFIA;150.0;2.0;1.33;2;0.0;148.0;71;77.0;52.03;32.75
2026/03;COMPLEXO REGULADOR ESTADUAL CRE;2814382 / POLICLINICA ESTADUAL DA REGIAO DO ENTORNO FORMOSA;ENTORNO NORTE;VIDEOLARINGOSCOPIA;10.0;0.0;0.0;0;0.0;10.0;6;4.0;40.0;105.0
2026/03;COMPLEXO REGULADOR ESTADUAL CRE;2855356 / POLICLINICA ESTADUAL BRASIL BRUNO DE BASTOS NETO GOIAS;RIO VERMELHO;COLONOSCOPIA;66.0;0.0;0.0;0;0.0;66.0;27;17.0;25.76;47.67
2026/03;COMPLEXO REGULADOR ESTADUAL CRE;2855356 / POLICLINICA ESTADUAL BRASIL BRUNO DE BASTOS NETO GOIAS;RIO VERMELHO;DENSITOMETRIA OSSEA;42.0;0.0;0.0;0;0.0;42.0;28;14.0;33.33;319.68
2026/03;COMPLEXO REGULADOR ESTADUAL CRE;2855356 / POLICLINICA ESTADUAL BRASIL BRUNO DE BASTOS NETO GOIAS;RIO VERMELHO;DOPPLER;12.0;0.0;0.0;0;0.0;12.0;8;0.0;0.0;293.0
2026/03;COMPLEXO REGULADOR ESTADUAL CRE;2855356 / POLICLINICA ESTADUAL BRASIL BRUNO DE BASTOS NETO GOIAS;RIO VERMELHO;ECOCARDIOGRAFIA TRANSTORACICA;5.0;0.0;0.0;0;0.0;5.0;0;0.0;0.0;0.0
2026/03;COMPLEXO REGULADOR ESTADUAL CRE;2855356 / POLICLINICA ESTADUAL BRASIL BRUNO DE BASTOS NETO GOIAS;RIO VERMELHO;ELETROCARDIOGRAMA;44.0;34.0;77.27;2;72.73;10.0;4;6.0;60.0;1.29
2026/03;COMPLEXO REGULADOR ESTADUAL CRE;2855356 / POLICLINICA ESTADUAL BRASIL BRUNO DE BASTOS NETO GOIAS;RIO VERMELHO;ELETROENCEFALOGRAMA EM VIGILIA E SONO ESPONTANEO C/ OU S/ FOTOESTIMULO (EEG);8.0;0.0;0.0;0;0.0;8.0;0;8.0;100.0;0.0
